PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
083090049,AGNES LEGGINS,Community water system,Ground water,-,-,150,,,
084690481,ALLEN WATER SYSTEM,Community water system,Surface water purchased,-,-,420,,,
084690023,AMERICAN HORSE CREEK,Community water system,Ground water,-,-,365,,,
084690466,AMERICAN HORSE SCHOOL,Community water system,Surface water purchased,-,-,300,,,
084690506,ANTELOPE(MISSION) WATER SYSTEM,Community water system,Ground water purchased,-,-,"1,500",,,
085690004,ARAPAHOE COMM WATER SYSTEM,Community water system,Ground water,-,-,"3,100",,,
085690008,ARAPAHOE INDUSTRIAL PARK,Community water system,Ground water,-,-,650,,,
084990001,ARCADIA WATER SYSTEM,Community water system,Ground water,-,-,0,,,
083090027,ARLEE,Community water system,Ground water,-,-,90,,,
083090061,ASHLAND COMMUNITY WATER SYSTEM,Community water system,Ground water,-,-,265,,,
083090050,ASSINIBOINE & SIOUX RURAL WATER SYSTEM,Community water system,Surface water,-,-,690,,,
083090071,AZURE VS GW,Community water system,Ground water,-,-,171,,,
083090001,BABB WATER SYSTEM,Community water system,Ground water,-,-,60,,,
084690518,BAD NATION WATER SYSTEM,Community water system,Ground water,-,-,40,,,
084690505,BATESLAND HUD HOUSING,Community water system,Ground water,-,-,50,,,
084690486,BATESLAND SOUTH,Community water system,Surface water purchased,-,-,25,,,
084690444,BEAR CREEK WATER SYSTEM,Community water system,Surface water purchased,-,BEAR CREEK,65,,,
083090004,BEDROCKBABB WATER SYSTEM,Community water system,Ground water,-,-,60,,,
083890004,BELCOURT WATER SYSTEM,Community water system,Ground water,-,BELCOURT,600,,,
083890023,BELCOURT-TURTLE MTN RURAL WATER SYSTEM,Community water system,Ground water,-,-,"13,500",,,
083090309,BIG ARM WATER SYSTEM,Community water system,Ground water,-,-,66,,,
084690438,BIG BEND WATER SYSTEM,Community water system,Ground water,-,-,80,,,
083090062,BIRNEY VILLAGE,Community water system,Ground water,-,-,96,,,
083090002,BLACKFEET DORM. WATER SYSTEM,Community water system,Ground water,-,-,160,,,
083090003,BLACKFOOT WATER SYSTEM,Community water system,Ground water,-,-,56,,,
084690450,BLACKFOOT WATER SYSTEM,Community water system,Surface water purchased,-,BLACKFOOT,94,,,
085690005,BOULDER FLATS,Community water system,Ground water,-,-,210,,,
083090072,BOX ELDER (LOW RENT HOUSING),Community water system,Ground water,-,-,166,,,
084690448,BRIDGER WATER SYSTEM,Community water system,Surface water purchased,-,BRIDGER,60,,,
083090057,"BROCKTON, TOWN OF",Community water system,Surface water purchased,-,-,270,,,
084690016,BULLHEAD SMALL GW,Community water system,Ground water,-,-,"1,800",,,
084690508,BULLHEAD WATER SYSTEM,Community water system,Ground water,-,-,400,,,
083090063,BUSBY COMMUNITY WATER SYSTEM,Community water system,Ground water,-,-,535,,,
084690476,CALICO WATER SYSTEM,Community water system,Surface water purchased,-,-,0,,,
083890008,CANNONBALL SMALL SW,Community water system,Surface water purchased,-,-,"2,700",,,
084690500,CHERRY CREEK CHEYENNE RIV RES,Community water system,Ground water,-,-,25,,,
083090305,CHIEF MARTIN CHARLO HOMESITE,Community water system,Ground water,-,-,52,,,
083090021,CLARICE PAUL WATER SYSTEM,Community water system,Ground water,-,-,35,,,
084690492,CORN CREEK,Community water system,Surface water purchased,-,-,0,,,
084690519,CORN CREEK WATER SYSTEM,Community water system,Ground water,-,-,40,,,
083090073,COURCHENE SPRING,Community water system,Ground water,-,-,44,,,
083090011,CROW AGENCY WATER SYSTEM,Community water system,Surface water,-,-,"1,300",,,
084690439,CROW CREEK SIOUX TRIBE WATER SYSTEM,Community water system,Ground water,-,-,130,,,
084690437,CROW CREEK TRIBAL SCHOOL,Community water system,Surface water purchased,-,-,516,,,
083890009,CROW HILL LOW RENT,Community water system,Ground water,-,-,51,,,
083890026,DAKOTA MAGIC CASINO,Community water system,Ground water,-,-,"2,360",,,
083090022,DAYTON WATER SYSTEM,Community water system,Ground water,-,-,28,,,
083090023,DIXON (OLD AGENCY),Community water system,Ground water,-,-,60,,,
084690497,DIXON WATER SYSTEM,Community water system,Ground water,-,DIXON,22,,,
083090034,"DIXON, TOWN OF",Community water system,Ground water,-,-,216,,,
083890014,DUNSEITH LOW RENT,Community water system,Ground water,-,-,200,,,
084690025,EAGLE NEST HOMES,Community water system,Surface water purchased,-,-,168,,,
083090074,EAGLEMAN COMMUNITY WATER,Community water system,Ground water,-,-,400,,,
083890022,EAST DUNSEITH HOUSING,Community water system,Ground water,-,-,200,,,
083090024,ELMO WATER SYSTEM,Community water system,Ground water,-,-,210,,,
084690460,ENEMY SWIM WATER SYSTEM,Community water system,Surface water purchased,-,-,260,,,
085690002,ETHETE WATER SYSTEM,Community water system,Surface water,-,-,"1,950",,,
083090025,EVARO WATER SYSTEM,Community water system,Ground water,-,-,40,,,
084690477,EVERGREEN WATER SYSTEM,Community water system,Ground water,-,EVERGREEN,450,,,
084690462,FINLEY HEIGHTS WATER SYSTEM,Community water system,Ground water purchased,-,-,60,,,
084690465,FLANDREAU BIA SCHOOL,Community water system,Ground water purchased,-,-,347,,,
083090041,FORT BELKNAP AGENCY WATER SYSTEM,Community water system,Surface water,-,-,"2,400",,,
083090052,FORT KIPP SUBDIVISION WATER SYSTEM,Community water system,Surface water purchased,-,-,130,,,
084690440,FORT THOMPSON WATER SYSTEM,Community water system,Surface water,-,-,"1,357",,,
085690003,FORT WASHAKIE,Community water system,Surface water,-,-,"3,200",,,
083890007,FORT YATES WATER SYSTEM,Community water system,Surface water,-,-,"3,600",,,
083890015,FOUR BEARS WATER TREATMENT PLANT,Community water system,Surface water,-,-,"3,000",,,
083890024,FOUR WINDS COMMUNITY SCHOOL,Community water system,Ground water,-,-,700,,,
083090053,FRAZER WATER SYSTEM,Community water system,Surface water purchased,-,-,452,,,
083890011,FT TOTTEN WATER SYSTEM,Community water system,Ground water,-,-,"1,500",,,
084690527,GRASS MOUNTAIN #3,Community water system,Ground water,-,-,50,,,
083090038,GRAY WOLF VILLAGE,Community water system,Ground water,-,-,32,,,
084690537,GREENWOOD VILLAGE,Community water system,Unknown Primary Source,-,-,0,,,
083090044,HAYS/WHITE COW CANYON WS,Community water system,Ground water,-,-,840,,,
084690515,HE DOG WATER SYSTEM,Community water system,Ground water,-,-,100,,,
083090009,HEART BUTTE SCHOOL,Community water system,Ground water,-,-,221,,,
083090005,HEART BUTTE WATER SYSTEM,Community water system,Ground water,-,-,400,,,
084690529,HEINERT`S TRAILER COURT,Community water system,Ground water,-,-,100,,,
083090304,HOT SPRINGS TRAILER COURT,Community water system,Unknown Primary Source,-,-,0,,,
083090026,HOULE VILLA WATER SYSTEM,Community water system,Ground water,-,-,52,,,
084690495,IDEAL WATER SYSTEM,Community water system,Ground water purchased,-,IDEAL,94,,,
080890001,IGNACIO-SOUTHERN UTE RURAL WATER SYSTEM,Community water system,Surface water,-,-,"2,300",,,
084690443,IRON LIGHTNING WATER SYSTEM,Community water system,Surface water purchased,-,IRON LIGHTNING,26,,,
084990006,KANOSH WATER SYSTEM,Community water system,Ground water,-,-,50,,,
084690017,KENEL WATER SYSTEM,Community water system,Ground water,-,-,196,,,
084690507,KENEL WATER SYSTEM,Community water system,Ground water,-,KENEL,108,,,
083090037,KICKING HORSE JOB CORPS,Community water system,Ground water,-,-,227,,,
084690474,KYLE WATER SYSTEM,Community water system,Ground water,-,-,"6,526",,,
084690534,LAKE ANDES TRIBAL HOUSING WATER SYSTEM,Community water system,Surface water purchased,-,-,264,,,
083090064,LAME DEER WATER SYSTEM,Community water system,Ground water,-,-,"2,558",,,
083090006,LAST STARR HOMES (INACTIVE),Community water system,Ground water,-,-,225,,,
084690453,LITTLE EAGLE WATER SYSTEM,Community water system,Ground water,-,-,0,,,
084690511,LITTLE EAGLE WATGER SYSTEM,Community water system,Ground water,-,-,25,,,
083890016,LITTLE SHELL,Community water system,Ground water purchased,-,-,600,,,
083090042,LODGEPOLE (JENNY GREY) SR CTR,Community water system,Ground water,-,-,35,,,
083090046,LODGEPOLE ELEMENTARY SCHOOL,Community water system,Ground water,-,-,0,,,
083090047,LODGEPOLE HOUSING WATER SYSTEM,Community water system,Ground water,-,-,70,,,
084690470,LONEMAN SCHOOL,Community water system,Ground water,-,LONEMAN SCHOOL,362,,,
084690457,LONG HOLLOW WATER SYSTEM,Community water system,Ground water purchased,-,-,200,,,
084690441,LOWER BRULE RURAL WATER SUPPLY SYSTEM,Community water system,Surface water,-,-,"2,108",,,
083890001,MANDAREE WATER PLANT,Community water system,Surface water,-,-,"1,700",,,
084690479,MANDERSON WATER SYSTEM,Community water system,Ground water,-,MANDERSON,650,,,
084690504,MARTIN HUD HOUSING,Community water system,Ground water,-,-,50,,,
084690533,MARTY WATER SYSTEM,Community water system,Surface water purchased,-,-,420,,,
084690498,MILK`S CAMP WATER SYSTEM,Community water system,Ground water purchased,-,-,50,,,
083090029,MISSION DAM WATER SYSTEM,Community water system,Ground water,-,-,129,,,
083090043,MISSION HOUSING WATER SYSTEM,Community water system,Ground water,-,-,170,,,
084690532,MISSION WATER SYSTEM,Community water system,Surface water purchased,-,-,"1,500",,,
084690026,MNI WICONI WTP / CORELINE,Community water system,Surface water,-,-,25,,,
083090065,MUDDY CLUSTER WATER SYSTEM,Community water system,Ground water,-,-,195,,,
084690459,NEW EFFINGTON SIOUX WATER SYST,Community water system,Ground water,-,NEW EFFINGTON,90,,,
084690489,NORRIS/BLACKPIPE WATER SYSTEM,Community water system,Surface water purchased,-,-,0,,,
084690030,NORTH ALLEN WATER SYSTEM,Community water system,Surface water purchased,-,-,37,,,
084690029,NORTH MARTIN WATER SYSTEM,Community water system,Ground water,-,-,46,,,
084690480,OGLALA RWS PIPELINE,Community water system,Ground water,-,-,"3,500",,,
084690493,OKREEK WATER SYSTEM,Community water system,Ground water,-,OKREEK,265,,,
084690458,OLD AGENCY WATER SYSTEM,Community water system,Ground water purchased,-,-,"1,160",,,
083090045,OLD HAYS,Community water system,Ground water,-,-,80,,,
083090036,PACHE WATER SYSTEM,Community water system,Ground water,-,-,250,,,
083090076,PARKER SCHOOL WATER SYSTEM,Community water system,Ground water,-,-,42,,,
084690488,PARMELEE WATER SYSTEM,Community water system,Ground water,-,PARMELEE,407,,,
083890017,PARSHALL LUCKY MOUND,Community water system,Surface water purchased,-,-,552,,,
084690461,PEEVER FLATS WATER SYSTEM,Community water system,Ground water purchased,-,-,150,,,
084690027,PIERRE INDIAN LEARNING CENTER,Community water system,Ground water purchased,-,-,276,,,
084690485,PINE RIDGE HOSPITAL,Community water system,Ground water,-,-,316,,,
084690475,PINE RIDGE WATER SYSTEM,Community water system,Ground water,-,-,"7,229",,,
083090051,POPLAR,Community water system,Surface water purchased,-,-,"2,900",,,
084690469,PORCUPINE DAY SCHOOL,Community water system,Ground water,-,-,767,,,
083890006,PORCUPINE WATER SYSTEM,Community water system,Ground water,-,PORCUPINE,75,,,
084690517,PORCUPINE WATER SYSTEM,Community water system,Ground water,-,-,55,,,
084690509,PORCUPINE WATER SYSTEM,Community water system,Ground water,-,-,87,,,
084690006,PORCUPINE WATER SYSTEM,Community water system,Ground water,-,PORCUPINE,87,,,
084690472,POTATO CREEK WATER SYSTEM,Community water system,Surface water purchased,-,-,95,,,
083090013,PRETTY EAGLE SCHOOL,Community water system,Ground water,-,-,135,,,
083090012,PRYOR WATER SYSTEM,Community water system,Ground water,-,-,406,,,
084690512,RED CLOUD SCHOOL,Community water system,Ground water,-,-,501,,,
084690456,RED IRON LAKE WATER SYSTEM,Community water system,Ground water purchased,-,-,95,,,
084690482,RED SHIRT WATER SYSTEM,Community water system,Ground water,-,RED SHIRT,143,,,
083090077,ROCKY BOY AGENCY WATER SYSTEM,Community water system,Ground water,-,-,0,,,
083090079,ROCKY BOY AGENCY WATER SYSTEM,Community water system,Ground water,-,-,"1,442",,,
083090075,ROCKY BOY RURAL WATER,Community water system,Ground water,-,-,"2,000",,,
083890027,ROLLING HILLS WS,Community water system,Ground water,-,-,147,,,
084690528,ROSEBUD RURAL WATER SYSTEM,Community water system,Ground water,-,-,"5,500",,,
084690494,ROSEBUD WATER SYSTEM,Community water system,Ground water,-,ROSEBUD,0,,,
083890028,ROSS ACRES WS,Community water system,Unknown Primary Source,-,-,25,,,
083090078,SANGREY WATER (INACTIVE),Community water system,Ground water,-,-,150,,,
083090030,SCHLEY WATER SYSTEM,Community water system,Ground water,-,-,85,,,
083090008,SEVILLE WATER SYSTEM,Community water system,Surface water purchased,-,-,300,,,
084690473,SHARPS CORNER WATER SYSTEM,Community water system,Ground water,-,SHARPS CORNER,88,,,
084690516,SICANGU MNI WICONI RURAL WATER SYSTEM,Community water system,Surface water purchased,-,-,"5,610",,,
084690531,SICANGU VILLAGE HOMES,Community water system,Ground water,-,-,0,,,
084990008,SKULL VALLEY WATER SYSTEM,Community water system,Ground water,-,-,19,,,
084990005,SKULL VALLEY WATER SYSTEM,Community water system,Ground water,-,-,25,,,
083890025,SPIRIT LAKE WATER MANAGEMENT RWS,Community water system,Ground water,-,-,"4,400",,,
084690490,SPRING CREEK WATER SYSTEM,Community water system,Ground water,-,SPRING CREEK,0,,,
084690520,ST FRANCIS IND SCHOOL,Community water system,Ground water,-,-,90,,,
084690499,ST FRANCIS WATER AUTHORITY,Community water system,Ground water,-,ST FRANCIS,935,,,
083090031,ST IGNATIUS (MISSION) SO.SIDE,Community water system,Ground water,-,-,356,,,
083890012,ST MICHAELS WATER SYSTEM,Community water system,Ground water,-,-,240,,,
084690020,ST. FRANCIS,Community water system,Ground water,-,-,"2,450",,,
084690510,STANDING ROCK RURAL WATER SYSTEM,Community water system,Surface water,-,-,"3,120",,,
083890018,STANDING ROCK UTILITY ORGANIZ.,Community water system,Ground water,-,-,450,,,
083090007,STARR SCHOOL WATER SYSTEM,Community water system,Ground water,-,-,275,,,
084690491,SWIFT BEAR,Community water system,Surface water purchased,-,-,0,,,
084690446,SWIFT BIRD WATER SYSTEM,Community water system,Surface water,-,SWIFT BIRD,150,,,
084690447,THUNDER BUTTE WATER SYSTEM,Community water system,Surface water purchased,-,THUNDER BUTTE,75,,,
083890010,TOKIO WATER SYSTEM,Community water system,Ground water,-,-,130,,,
080890010,TOWAOC WATER SYSTEM,Community water system,Surface water purchased,-,-,"2,300",,,
083090091,TOWN OF BROWNING,Community water system,Surface water purchased,-,-,"4,500",,,
084690530,TRI-COUNTY RURAL WATER SYSTEM,Community water system,Unknown Primary Source,-,-,"3,125",,,
085690007,TROUT CREEK WATER SYSTEM,Community water system,Ground water,-,-,400,,,
083090032,TURTLE LAKE WATER SYSTEM,Community water system,Ground water,-,-,225,,,
083890003,TWIN BUTTES WATER PLANT,Community water system,Surface water,-,-,415,,,
083090090,TWO MEDICINE WATER,Community water system,Surface water,-,-,"1,750",,,
084690514,TWO STRIKE WATER SYSTEM,Community water system,Ground water,-,-,270,,,
084690513,UPPER CUT MEAT WATER SYSTEM,Community water system,Ground water,-,-,50,,,
084990002,URIAH HEEPS SPRING WATER SYSTEM,Community water system,Ground water,-,-,"3,500",,,
084690463,VEBLEN FLATS,Community water system,Ground water purchased,-,-,60,,,
084690535,WAGNER NORTH HOUSING WATER SYSTEM,Community water system,Surface water purchased,-,-,180,,,
084690536,WAGNER SOUTH HOUSING WATER SYSTEM,Community water system,Surface water purchased,-,-,200,,,
084690484,WAKPAMNI WATER SYSTEM,Community water system,Surface water purchased,-,-,90,,,
084690021,WANBLEE EAST,Community water system,Surface water purchased,-,-,"2,154",,,
084690471,WANBLEE WATER SYSTEM,Community water system,Surface water purchased,-,-,620,,,
084690022,WHITE HORSE CREEK WATER SYSTEM,Community water system,Ground water,-,-,"1,500",,,
084990004,WHITE MESA WATER SYSTEM,Community water system,Ground water,-,-,300,,,
083890002,WHITE SHIELD WATER TREATMENT PLANT,Community water system,Surface water,-,-,731,,,
084990003,WHITEROCKS WATER SYSTEM,Community water system,Ground water,-,-,812,,,
084690526,WINNER HOUSING,Community water system,Ground water purchased,-,-,129,,,
084690483,WOLF CREEK WATER SYSTEM,Community water system,Ground water purchased,-,-,65,,,
084690496,WOOD WATER SYSTEM,Community water system,Ground water purchased,-,WOOD,61,,,
083090033,WOODCOCK WATER SYSTEM,Community water system,Ground water,-,-,145,,,
084690467,WOUNDED KNEE DISTRICT SCHOOL,Community water system,Ground water purchased,-,-,190,,,
084690478,WOUNDED KNEE WATER SYSTEM,Community water system,Ground water purchased,-,-,200,,,
083090014,WYOLA WATER SYSTEM,Community water system,Ground water,-,-,261,,,
083090092,BLACKFEET COMMUNITY HOSPITAL,Non-Transient non-community system,Ground water,-,-,586,,,
084990009,BONANZA WATER SYSTEM,Non-Transient non-community system,Ground water,-,-,57,,,
084690468,CRAZY HORSE SCHOOL,Non-Transient non-community system,Surface water purchased,-,-,335,,,
083090302,DAYTON SCHOOL,Non-Transient non-community system,Ground water,-,-,50,,,
084690018,GRAND RIVER CASINO AND RESORT,Non-Transient non-community system,Surface water purchased,-,-,410,,,
083090301,GRAY WOLF CASINO,Non-Transient non-community system,Ground water,-,-,223,,,
083090067,LAME DEER HIGH SCHOOL,Non-Transient non-community system,Ground water,-,-,260,,,
083090068,NORTHERN CHEYENNE TRIBAL SCHOOL,Non-Transient non-community system,Ground water,-,-,0,,,
083090066,NORTHERN CHEYENNE YOUTH SERVICE CENTER,Non-Transient non-community system,Ground water,-,-,41,,,
083090070,NORTHERN WINZ CASINO,Non-Transient non-community system,Ground water,-,-,0,,,
084990007,OMG APEX,Non-Transient non-community system,Ground water,-,-,65,,,
084690521,OUR LADY OF LOURDES SCHOOL,Non-Transient non-community system,Ground water,-,-,170,,,
084690024,PINE RIDGE CHRISTIAN ACADEMY,Non-Transient non-community system,Ground water,-,-,75,,,
084690028,PIYA WICONI BLDG WS,Non-Transient non-community system,Ground water,-,-,155,,,
083090054,POPLAR HEAD START CENTER II,Non-Transient non-community system,Ground water,-,-,65,,,
083090016,PRETTY EAGLE SCHOOL,Non-Transient non-community system,Ground water,-,-,188,,,
084690019,ROSEBUD CASINO,Non-Transient non-community system,Ground water,-,-,0,,,
083090028,S&K HOUSING/ELECTRONICS,Non-Transient non-community system,Ground water,-,-,170,,,
085690011,ST. STEPHENS INDIAN SCHOOL,Non-Transient non-community system,Ground water,-,-,0,,,
084690522,BADLANDS RANCH RESORT,Transient non-community system,Ground water,-,-,100,,,
083090308,BLUE BAY CAMPGROUND,Transient non-community system,Ground water,-,-,402,,,
083090094,CHEWING BLACKBONES CAMPGROUND,Transient non-community system,Ground water,-,-,134,,,
085690001,CROWHEART BIG WIND HALL,Transient non-community system,Ground water,-,-,35,,,
